PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FullName,isallstar
22.0,62,0.0,878.0,132,286,0.462,37.0,107.0,0.346,31,46,0.674,100.0,202.0,302.0,42,23.0,86.0,42.0,116,332,Charlie Black,0
20.0,72,72.0,2430.0,479,1122,0.427,85.0,285.0,0.298,394,534,0.738,84.0,413.0,497.0,269,60.0,39.0,200.0,160,1437,Leaky Black,0
21.0,80,80.0,2799.0,640,1407,0.455,119.0,351.0,0.339,405,559,0.725,82.0,472.0,554.0,431,71.0,47.0,247.0,153,1804,Norman Black,0
23.0,68,17.0,1519.0,234,499,0.469,117.0,271.0,0.432,40,49,0.816,31.0,179.0,210.0,118,41.0,16.0,59.0,125,625,Tarik Black,0
24.0,76,76.0,2266.0,508,1101,0.461,228.0,523.0,0.436,140,155,0.903,46.0,288.0,334.0,208,92.0,29.0,111.0,196,1384,Tom Black,0
23.0,80,4.0,1700.0,311,652,0.477,0.0,8.0,0.0,145,212,0.684,157.0,254.0,411.0,147,55.0,17.0,106.0,199,767,Rolando Blackman,1
24.0,81,81.0,2722.0,505,919,0.55,0.0,5.0,0.0,196,278,0.705,222.0,390.0,612.0,279,78.0,21.0,171.0,229,1206,Alex Blackwell,0
22.0,81,2.0,1383.0,177,442,0.4,27.0,86.0,0.314,99,131,0.756,30.0,103.0,133.0,175,88.0,13.0,125.0,171,480,Cory Blackwell,0
23.0,81,2.0,1144.0,115,286,0.402,21.0,59.0,0.356,121,163,0.742,29.0,97.0,126.0,155,63.0,13.0,79.0,146,372,James Blackwell,0
25.0,75,50.0,1404.0,209,445,0.47,0.0,0.0,0.0,91,192,0.474,108.0,222.0,330.0,39,38.0,40.0,141.0,279,509,Nate Blackwell,0
26.0,70,15.0,1405.0,235,479,0.491,0.0,1.0,0.0,131,249,0.526,89.0,233.0,322.0,42,42.0,24.0,129.0,208,601,DeJuan Blair,0
22.0,64,1.0,696.0,83,202,0.411,13.0,51.0,0.255,26,44,0.591,38.0,86.0,124.0,99,28.0,10.0,53.0,68,205,Antonio Blakeney,0
23.0,31,2.0,279.0,55,130,0.423,15.0,51.0,0.294,17,24,0.708,11.0,34.0,45.0,36,13.0,13.0,18.0,34,142,Will Blalock,0
27.0,3,0.0,13.0,0,4,0.0,0.0,0.0,0.0,0,4,0.0,1.0,2.0,3.0,3,0.0,0.0,1.0,1,0,George Blaney,0
21.0,70,46.0,1499.0,210,470,0.447,83.0,210.0,0.395,47,61,0.77,23.0,100.0,123.0,165,93.0,7.0,120.0,184,550,Ricky Blanton,0
22.0,63,6.0,1086.0,168,354,0.475,51.0,139.0,0.367,55,69,0.797,32.0,98.0,130.0,126,30.0,7.0,87.0,127,442,Andray Blatche,0
24.0,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0,Mookie Blaylock,1
25.0,23,0.0,175.0,19,62,0.306,1.0,6.0,0.167,12,17,0.706,10.0,27.0,37.0,29,8.0,3.0,17.0,28,51,Eric Bledsoe,0
23.0,33,1.0,191.0,28,78,0.359,6.0,21.0,0.286,16,24,0.667,7.0,18.0,25.0,24,1.0,1.0,14.0,19,78,Keljin Blevins,0
24.0,44,9.0,460.0,71,170,0.418,21.0,54.0,0.389,28,35,0.8,4.0,43.0,47.0,58,14.0,1.0,35.0,48,191,Leon Blevins,0
21.0,65,2.0,1629.0,267,625,0.427,100.0,268.0,0.373,117,142,0.824,52.0,203.0,255.0,50,32.0,53.0,107.0,180,751,John Block,0
22.0,78,53.0,1861.0,280,725,0.386,90.0,261.0,0.345,142,169,0.84,50.0,238.0,288.0,89,23.0,37.0,88.0,211,792,Mike Bloom,0
22.0,82,60.0,2347.0,427,783,0.545,1.0,6.0,0.167,293,400,0.733,266.0,437.0,703.0,155,95.0,80.0,209.0,301,1148,Trevon Bluiett,0
23.0,80,80.0,2952.0,595,1041,0.572,17.0,75.0,0.227,396,578,0.685,354.0,672.0,1026.0,312,173.0,125.0,350.0,333,1603,Ray Blume,0
23.0,8,0.0,37.0,8,22,0.364,3.0,8.0,0.375,0,0,0.0,0.0,3.0,3.0,6,2.0,0.0,5.0,2,19,Nelson Bobb,0
24.0,19,4.0,226.0,24,68,0.353,1.0,7.0,0.143,9,10,0.9,5.0,13.0,18.0,34,17.0,1.0,12.0,29,58,Tony Bobbitt,0
20.0,28,0.0,408.0,46,86,0.535,0.0,4.0,0.0,18,25,0.72,46.0,56.0,102.0,24,10.0,19.0,15.0,56,110,Tom Boerwinkle,0
20.0,33,1.0,420.0,56,113,0.496,3.0,9.0,0.333,29,42,0.69,45.0,68.0,113.0,36,12.0,14.0,9.0,47,144,Keith Bogans,0
21.0,81,81.0,2058.0,276,628,0.439,52.0,145.0,0.359,144,190,0.758,53.0,280.0,333.0,98,52.0,14.0,101.0,140,748,Bogdan Bogdanovic,0
22.0,78,24.0,2204.0,271,679,0.399,66.0,190.0,0.347,130,181,0.718,66.0,245.0,311.0,116,65.0,20.0,84.0,158,738,Bojan Bogdanovic,0
24.0,38,9.0,724.0,63,138,0.457,2.0,13.0,0.154,43,61,0.705,53.0,98.0,151.0,48,27.0,3.0,44.0,76,171,Jonah Bolden,0
25.0,43,9.0,714.0,62,151,0.411,5.0,22.0,0.227,35,58,0.603,49.0,84.0,133.0,57,30.0,7.0,45.0,80,164,Marques Bolden,0
20.0,74,74.0,2617.0,459,932,0.492,58.0,193.0,0.301,158,215,0.735,195.0,362.0,557.0,256,80.0,55.0,136.0,192,1134,Bill Bolger,0
21.0,77,76.0,2678.0,463,1016,0.456,63.0,224.0,0.281,190,246,0.772,179.0,333.0,512.0,371,83.0,61.0,154.0,170,1179,Leandro Bolmaro,0
23.0,27,0.0,314.0,20,69,0.29,9.0,37.0,0.243,7,10,0.7,5.0,14.0,19.0,42,14.0,0.0,16.0,35,56,Melvin Booker,0
23.0,11,1.0,168.0,25,55,0.455,5.0,15.0,0.333,7,9,0.778,6.0,15.0,21.0,27,5.0,1.0,11.0,16,62,Trevor Booker,0
20.0,56,55.0,1704.0,292,727,0.402,63.0,197.0,0.32,156,254,0.614,50.0,229.0,279.0,143,55.0,17.0,124.0,122,803,Calvin Booth,0
21.0,72,72.0,2511.0,467,1060,0.441,124.0,309.0,0.401,206,276,0.746,68.0,346.0,414.0,217,53.0,20.0,139.0,188,1264,Keith Booth,0
24.0,8,0.0,45.0,5,16,0.313,0.0,0.0,0.0,3,4,0.75,2.0,8.0,10.0,0,0.0,0.0,5.0,10,13,Bob Boozer,0
25.0,28,0.0,203.0,24,83,0.289,0.0,1.0,0.0,17,18,0.944,19.0,22.0,41.0,5,6.0,4.0,11.0,21,65,Carlos Boozer,1
23.0,81,25.0,1630.0,299,738,0.405,95.0,238.0,0.399,89,110,0.809,35.0,97.0,132.0,205,53.0,1.0,123.0,97,782,Curtis Borchardt,0
24.0,66,0.0,750.0,154,311,0.495,32.0,81.0,0.395,78,85,0.918,17.0,54.0,71.0,111,23.0,1.0,54.0,40,418,Jake Bornheimer,0
24.0,79,44.0,1898.0,283,597,0.474,123.0,296.0,0.416,111,137,0.81,38.0,130.0,168.0,230,95.0,22.0,120.0,196,800,Lazaro Borrell,0
25.0,59,0.0,1095.0,155,379,0.409,56.0,173.0,0.324,76,93,0.817,30.0,80.0,110.0,154,51.0,15.0,76.0,88,442,Costic Borsavage,0
25.0,27,0.0,256.0,18,38,0.474,9.0,21.0,0.429,11,13,0.846,5.0,30.0,35.0,49,10.0,1.0,30.0,28,56,Vince Boryla,0
26.0,17,0.0,183.0,10,32,0.313,8.0,24.0,0.333,9,13,0.692,3.0,17.0,20.0,29,7.0,1.0,12.0,24,37,Chris Bosh,1
23.0,47,0.0,552.0,76,206,0.369,21.0,63.0,0.333,33,49,0.673,10.0,33.0,43.0,68,35.0,3.0,42.0,57,206,Jim Bostic,0
24.0,72,7.0,1242.0,158,382,0.414,32.0,115.0,0.278,97,122,0.795,36.0,110.0,146.0,168,102.0,17.0,83.0,110,445,Lawrence Boston,0
22.0,73,5.0,894.0,118,309,0.382,9.0,65.0,0.138,50,65,0.769,36.0,109.0,145.0,58,34.0,9.0,60.0,56,295,Jamaree Bouyea,0
23.0,41,0.0,387.0,65,156,0.417,10.0,33.0,0.303,26,32,0.813,16.0,58.0,74.0,33,9.0,7.0,18.0,31,166,Don Boven,0
23.0,19,0.0,141.0,15,37,0.405,1.0,7.0,0.143,8,10,0.8,7.0,21.0,28.0,8,9.0,2.0,9.0,17,39,Cal Bowdler,0
21.0,29,1.0,268.0,28,70,0.4,0.0,0.0,0.0,12,19,0.632,18.0,50.0,68.0,3,3.0,7.0,11.0,18,68,Ryan Bowen,0
22.0,21,3.0,162.0,15,44,0.341,0.0,1.0,0.0,12,16,0.75,13.0,30.0,43.0,3,2.0,3.0,10.0,16,42,Brian Bowen II,0
26.0,2,0.0,7.0,2,6,0.333,0.0,2.0,0.0,2,2,1.0,2.0,2.0,4.0,0,1.0,0.0,2.0,2,6,Anthony Bowie,0
21.0,23,0.0,168.0,30,47,0.638,0.0,4.0,0.0,9,12,0.75,22.0,40.0,62.0,7,5.0,17.0,8.0,32,69,Ky Bowman,0
22.0,35,2.0,508.0,87,135,0.644,3.0,8.0,0.375,22,37,0.595,75.0,118.0,193.0,48,16.0,33.0,41.0,74,199,Nate Bowman,0
27.0,16,0.0,104.0,15,25,0.6,0.0,0.0,0.0,10,12,0.833,4.0,19.0,23.0,0,4.0,11.0,6.0,16,40,Donnie Boyce,0
31.0,47,2.0,405.0,49,76,0.645,3.0,7.0,0.429,37,47,0.787,21.0,53.0,74.0,16,12.0,18.0,32.0,65,138,Dennis Boyd,0
26.0,27,10.0,408.0,53,132,0.402,4.0,12.0,0.333,29,37,0.784,32.0,64.0,96.0,22,10.0,5.0,32.0,94,139,Fred Boyd,0
27.0,12,0.0,47.0,4,17,0.235,1.0,3.0,0.333,0,2,0.0,2.0,8.0,10.0,4,0.0,0.0,6.0,14,9,Ken Boyd,0
20.0,15,0.0,133.0,15,49,0.306,10.0,33.0,0.303,1,4,0.25,1.0,13.0,14.0,10,1.0,2.0,8.0,5,41,Winford Boynes,0
23.0,30,3.0,503.0,60,142,0.423,13.0,52.0,0.25,18,28,0.643,16.0,67.0,83.0,17,18.0,14.0,14.0,29,151,Cedric Bozeman,0
24.0,37,0.0,646.0,87,206,0.422,31.0,94.0,0.33,46,65,0.708,21.0,89.0,110.0,30,17.0,20.0,14.0,36,251,Steve Bracey,0
22.0,57,3.0,495.0,34,80,0.425,0.0,1.0,0.0,33,53,0.623,61.0,83.0,144.0,7,15.0,11.0,38.0,111,101,Craig Brackins,0
23.0,13,0.0,81.0,8,16,0.5,0.0,0.0,0.0,4,7,0.571,7.0,23.0,30.0,4,3.0,0.0,4.0,13,20,Gary Bradds,0
25.0,75,2.0,1250.0,197,467,0.422,18.0,81.0,0.222,69,88,0.784,82.0,175.0,257.0,52,42.0,16.0,69.0,120,481,Alex Bradley,0
22.0,65,49.0,1506.0,234,525,0.446,3.0,14.0,0.214,73,104,0.702,138.0,213.0,351.0,60,54.0,69.0,98.0,199,544,Alonzo Bradley,0
23.0,50,15.0,1121.0,147,283,0.519,0.0,3.0,0.0,41,61,0.672,96.0,204.0,300.0,53,29.0,71.0,45.0,159,335,Avery Bradley,0
23.0,78,78.0,3098.0,412,961,0.429,103.0,276.0,0.373,198,283,0.7,180.0,238.0,418.0,216,121.0,81.0,155.0,215,1125,Bill Bradley,0
24.0,78,47.0,2382.0,275,569,0.483,86.0,216.0,0.398,120,145,0.828,128.0,217.0,345.0,105,102.0,88.0,68.0,207,756,Charles Bradley,0
23.0,64,0.0,639.0,101,222,0.455,0.0,7.0,0.0,75,103,0.728,12.0,50.0,62.0,74,23.0,3.0,47.0,80,277,Dudley Bradley,0
24.0,64,8.0,804.0,144,315,0.457,0.0,10.0,0.0,93,126,0.738,16.0,44.0,60.0,124,29.0,5.0,60.0,76,381,Joe Bradley,0
25.0,59,8.0,729.0,93,170,0.547,1.0,4.0,0.25,55,82,0.671,44.0,80.0,124.0,38,35.0,11.0,32.0,94,242,Michael Bradley,0
26.0,16,4.0,263.0,38,86,0.442,0.0,2.0,0.0,20,29,0.69,21.0,32.0,53.0,15,19.0,6.0,17.0,25,96,Shawn Bradley,0
27.0,54,5.0,558.0,85,191,0.445,0.0,3.0,0.0,8,17,0.471,45.0,74.0,119.0,29,15.0,13.0,28.0,56,178,Tony Bradley,0
28.0,4,0.0,31.0,5,10,0.5,0.0,0.0,0.0,0,0,0.0,1.0,3.0,4.0,3,0.0,3.0,4.0,5,10,Mark Bradtke,0
20.0,79,76.0,1454.0,161,361,0.446,62.0,168.0,0.369,42,52,0.808,84.0,136.0,220.0,74,50.0,40.0,50.0,139,426,Marques Bragg,0
21.0,37,25.0,918.0,139,268,0.519,54.0,132.0,0.409,43,51,0.843,32.0,109.0,141.0,44,24.0,25.0,27.0,83,375,Torraye Braggs,0
24.0,55,0.0,684.0,96,206,0.466,0.0,2.0,0.0,70,103,0.68,65.0,100.0,165.0,16,9.0,22.0,46.0,135,262,Terrell Brandon,1
25.0,14,1.0,146.0,27,49,0.551,1.0,1.0,1.0,5,8,0.625,11.0,24.0,35.0,5,1.0,6.0,11.0,31,60,Malaki Branham,0
20.0,53,0.0,655.0,69,189,0.365,7.0,27.0,0.259,83,103,0.806,8.0,49.0,57.0,78,16.0,2.0,56.0,81,228,Bob Brannum,0
21.0,74,11.0,1304.0,200,483,0.414,29.0,92.0,0.315,201,242,0.831,18.0,102.0,120.0,172,26.0,5.0,94.0,152,630,Brad Branson,0
26.0,16,0.0,141.0,18,36,0.5,0.0,1.0,0.0,7,12,0.583,12.0,20.0,32.0,5,1.0,6.0,11.0,23,43,Jim Brasco,0
27.0,53,4.0,491.0,71,163,0.436,0.0,0.0,0.0,19,21,0.905,57.0,88.0,145.0,34,2.0,5.0,36.0,77,161,Mike Bratz,0
30.0,10,0.0,74.0,11,22,0.5,1.0,6.0,0.167,7,9,0.778,1.0,6.0,7.0,14,1.0,1.0,7.0,10,30,Carl Braun,0
23.0,61,0.0,267.0,43,116,0.371,10.0,34.0,0.294,27,44,0.614,5.0,17.0,22.0,22,17.0,4.0,18.0,27,123,Christian Braun,0
24.0,44,0.0,268.0,36,97,0.371,10.0,39.0,0.256,19,36,0.528,5.0,35.0,40.0,20,12.0,6.0,28.0,42,101,Ignas Brazdeikis,0
20.0,61,9.0,1129.0,125,317,0.394,49.0,141.0,0.348,43,62,0.694,30.0,216.0,246.0,41,23.0,41.0,45.0,55,342,Tim Breaux,0
21.0,55,55.0,1714.0,273,690,0.396,83.0,286.0,0.29,125,178,0.702,51.0,345.0,396.0,99,29.0,25.0,122.0,60,754,J.R. Bremer,0
20.0,56,46.0,1745.0,282,687,0.41,91.0,236.0,0.386,125,159,0.786,43.0,168.0,211.0,137,50.0,29.0,90.0,113,780,Tom Brennan,0
21.0,73,73.0,2530.0,481,1149,0.419,138.0,343.0,0.402,149,189,0.788,54.0,219.0,273.0,243,71.0,18.0,128.0,153,1249,Randy Breuer,0
24.0,2,0.0,5.0,1,3,0.333,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,2,Ronnie Brewer,0
20.0,22,1.0,165.0,33,73,0.452,9.0,28.0,0.321,8,10,0.8,5.0,12.0,17.0,11,7.0,0.0,8.0,10,83,Primoz Brezec,0
21.0,62,0.0,583.0,73,178,0.41,28.0,82.0,0.341,22,33,0.667,14.0,57.0,71.0,31,15.0,7.0,24.0,36,196,Frank Brian,0
20.0,81,19.0,2009.0,452,957,0.472,33.0,81.0,0.407,186,241,0.772,110.0,329.0,439.0,83,41.0,37.0,121.0,184,1123,Frank Brickowski,0
21.0,78,78.0,2328.0,468,1040,0.45,28.0,102.0,0.275,192,240,0.8,123.0,375.0,498.0,100,80.0,49.0,131.0,221,1156,Junior Bridgeman,0
22.0,56,16.0,700.0,155,299,0.518,45.0,110.0,0.409,42,52,0.808,12.0,66.0,78.0,74,29.0,12.0,54.0,84,397,Miles Bridges,0
23.0,28,26.0,496.0,94,223,0.422,25.0,83.0,0.301,23,30,0.767,7.0,45.0,52.0,64,20.0,8.0,47.0,76,236,Al Brightman,0
22.0,52,11.0,701.0,96,243,0.395,47.0,142.0,0.331,27,37,0.73,38.0,77.0,115.0,35,21.0,7.0,45.0,71,266,Amida Brimah,0
23.0,48,1.0,608.0,81,166,0.488,30.0,75.0,0.4,19,28,0.679,22.0,77.0,99.0,31,13.0,7.0,27.0,54,211,Audley Brindley,0
25.0,5,0.0,33.0,2,8,0.25,0.0,0.0,0.0,1,2,0.5,3.0,4.0,7.0,5,1.0,0.0,4.0,8,5,John Brisker,0
27.0,59,14.0,738.0,73,159,0.459,2.0,4.0,0.5,43,59,0.729,27.0,63.0,90.0,98,33.0,7.0,70.0,100,191,Oshae Brissett,0
23.0,50,18.0,979.0,142,358,0.397,0.0,1.0,0.0,50,86,0.581,79.0,167.0,246.0,57,18.0,37.0,85.0,125,334,David Britton,0
24.0,38,0.0,298.0,44,101,0.436,0.0,0.0,0.0,13,23,0.565,27.0,38.0,65.0,4,8.0,17.0,19.0,47,101,Jon Brockman,0
22.0,33,0.0,241.0,36,93,0.387,16.0,41.0,0.39,7,9,0.778,3.0,11.0,14.0,15,5.0,0.0,12.0,15,95,Aaron Brooks,0
23.0,42,23.0,882.0,140,317,0.442,52.0,131.0,0.397,40,52,0.769,10.0,61.0,71.0,88,36.0,1.0,59.0,73,372,Armoni Brooks,0
23.0,5,0.0,41.0,3,11,0.273,0.0,6.0,0.0,2,2,1.0,2.0,2.0,4.0,2,0.0,0.0,5.0,3,8,Dillon Brooks,0
23.0,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0,Kevin Brooks,0
23.0,57,13.0,809.0,116,185,0.627,0.0,4.0,0.0,30,44,0.682,60.0,147.0,207.0,102,35.0,56.0,51.0,92,262,Scott Brooks,0
24.0,68,3.0,788.0,99,192,0.516,0.0,2.0,0.0,25,41,0.61,55.0,129.0,184.0,76,20.0,51.0,42.0,80,223,Andre Brown,0
24.0,5,0.0,30.0,2,7,0.286,1.0,3.0,0.333,0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,2.0,1,5,Anthony Brown,0
25.0,74,12.0,893.0,103,240,0.429,12.0,44.0,0.273,36,48,0.75,31.0,80.0,111.0,71,21.0,4.0,48.0,109,254,Bob Brown,0
23.0,6,0.0,34.0,4,18,0.222,0.0,4.0,0.0,3,3,1.0,3.0,1.0,4.0,4,1.0,0.0,6.0,6,11,Bobby Brown,0
22.0,38,1.0,371.0,47,98,0.48,1.0,18.0,0.056,6,16,0.375,14.0,45.0,59.0,28,8.0,5.0,16.0,21,101,Dee Brown,0
23.0,26,3.0,455.0,53,128,0.414,11.0,30.0,0.367,19,33,0.576,8.0,64.0,72.0,49,21.0,12.0,47.0,38,136,Dee Brown,0
19.0,43,0.0,574.0,57,161,0.354,28.0,101.0,0.277,4,11,0.364,23.0,80.0,103.0,23,10.0,22.0,32.0,74,146,George Brown,0
20.0,82,37.0,2069.0,187,484,0.386,118.0,322.0,0.366,39,51,0.765,40.0,321.0,361.0,130,22.0,53.0,112.0,166,531,Gerald Brown,0
19.0,24,1.0,130.0,23,70,0.329,2.0,12.0,0.167,16,24,0.667,4.0,17.0,21.0,3,1.0,5.0,7.0,18,64,Harold Brown,0
20.0,59,7.0,572.0,66,186,0.355,11.0,41.0,0.268,50,68,0.735,14.0,60.0,74.0,32,7.0,28.0,42.0,73,193,Jabari Brown,0
23.0,2,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,3.0,0,0.0,0.0,1.0,0,0,Jaylen Brown,1
21.0,79,37.0,2088.0,324,661,0.49,1.0,3.0,0.333,229,307,0.746,161.0,439.0,600.0,79,64.0,206.0,145.0,286,878,John Brown,0
22.0,72,61.0,2230.0,320,713,0.449,0.0,2.0,0.0,188,263,0.715,134.0,452.0,586.0,135,60.0,187.0,184.0,251,828,Kedrick Brown,0
21.0,31,1.0,320.0,44,117,0.376,3.0,14.0,0.214,27,40,0.675,15.0,25.0,40.0,10,11.0,8.0,21.0,46,118,Kendall Brown,0
